m_7,0,12.0,90,,,33.41,25.83,2
m_7,10,29.0,90,,,33.41,25.83,2
m_7,20,18.0,89,,,33.41,25.83,2
m_7,30,16.0,89,,,33.41,25.83,2
m_7,40,19.0,90,,,33.41,25.83,2
m_7,50,15.0,89,,,33.41,25.83,2
m_7,60,13.0,89,,,33.41,25.83,19
m_7,70,15.0,89,,,33.41,25.83,19
m_7,80,13.0,89,,,33.41,25.83,19
m_7,90,11.0,89,,,33.41,25.83,19
m_7,100,14.0,89,,,33.41,25.83,19
m_7,110,12.0,89,,,33.41,25.83,19
m_7,120,11.0,89,,,33.41,25.83,3
m_7,130,15.0,89,,,33.41,25.83,3
m_7,140,12.0,89,,,33.41,25.83,3
m_7,150,12.0,89,,,33.41,25.83,3
m_7,160,13.0,89,,,33.41,25.83,3
m_7,170,12.0,89,,,33.41,25.83,3
m_7,180,12.0,89,,,33.41,25.83,3
m_7,190,14.0,89,,,33.41,25.83,3
m_7,200,14.0,89,,,33.41,25.83,3
m_7,210,12.0,89,,,33.41,25.83,3
m_7,220,13.0,89,,,33.41,25.83,3
m_7,230,12.0,89,,,33.41,25.83,3
m_7,240,11.0,89,,,33.41,25.83,2
m_7,250,15.0,89,,,33.41,25.83,2
m_7,260,13.0,89,,,33.41,25.83,2
m_7,270,13.0,89,,,33.41,25.83,2
m_7,280,13.0,89,,,33.41,25.83,2
m_7,290,13.0,89,,,33.41,25.83,2
m_7,300,13.0,90,,,33.41,25.83,2
m_7,310,17.0,89,,,33.41,25.83,2
m_7,320,12.0,89,,,33.41,25.83,2
m_7,330,13.0,90,,,33.41,25.83,2
m_7,340,14.0,90,,,33.41,25.83,2
m_7,350,18.0,90,,,33.41,25.83,2
m_7,360,22.0,91,,,33.41,25.84,3
m_7,370,27.0,92,,,33.41,25.84,3
m_7,380,27.0,93,,,33.41,25.84,3
m_7,390,76.0,98,,,33.41,25.84,3
m_7,400,83.0,98,,,33.41,25.84,3
m_7,410,83.0,96,,,33.41,25.84,3
m_7,420,82.0,92,,,33.41,25.84,7
m_7,430,83.0,93,,,33.41,25.84,7
m_7,440,83.0,93,,,33.41,25.84,7
m_7,450,82.0,93,,,33.41,25.84,7
m_7,460,84.0,92,,,33.41,25.84,7
m_7,470,82.0,93,,,33.41,25.84,7
m_7,480,85.0,93,,,33.41,25.84,3
m_7,490,83.0,93,,,33.41,25.84,3
m_7,500,85.0,93,,,33.41,25.84,3
m_7,510,84.0,93,,,33.41,25.84,3
m_7,520,85.0,94,,,33.41,25.84,3
m_7,530,84.0,93,,,33.41,25.84,3
m_7,540,84.0,93,,,33.41,25.84,3
m_7,550,83.0,94,,,33.41,25.84,3
m_7,560,84.0,93,,,33.41,25.84,3
m_7,570,84.0,93,,,33.41,25.84,3
m_7,580,82.0,93,,,33.41,25.84,3
m_7,590,84.0,93,,,33.41,25.84,3
m_7,600,82.0,93,,,33.41,25.84,7
m_7,610,85.0,93,,,33.41,25.84,7
m_7,620,81.0,93,,,33.41,25.84,7
m_7,630,80.0,93,,,33.42,25.84,7
m_7,640,82.0,93,,,33.42,25.84,7
m_7,650,84.0,93,,,33.42,25.84,7
m_7,660,84.0,92,,,33.42,25.84,5
m_7,670,83.0,93,,,33.42,25.84,5
m_7,680,83.0,93,,,33.42,25.84,5
m_7,690,82.0,93,,,33.42,25.84,5
m_7,700,81.0,92,,,33.42,25.84,5
m_7,710,82.0,93,,,33.42,25.84,5
m_7,720,82.0,93,,,33.42,25.84,3
m_7,730,81.0,94,,,33.42,25.84,3
m_7,740,82.0,94,,,33.42,25.84,3
m_7,750,81.0,95,,,33.42,25.84,3
m_7,760,81.0,94,,,33.42,25.84,3
m_7,770,82.0,95,,,33.42,25.84,3
m_7,780,83.0,96,,,33.42,25.84,2
m_7,790,82.0,95,,,33.42,25.84,2
m_7,800,83.0,95,,,33.42,25.84,2
m_7,810,82.0,95,,,33.42,25.84,2
