m_138,0,21.0,87,,,27.53,22.97,66
m_138,20,27.0,87,,,27.53,22.97,66
m_138,30,25.0,87,,,27.53,22.97,66
m_138,40,25.0,87,,,27.53,22.97,66
m_138,50,27.0,87,,,27.53,22.97,66
m_138,60,25.0,87,,,27.53,22.97,60
m_138,70,27.0,87,,,27.53,22.97,60
m_138,80,25.0,87,,,27.53,22.97,60
m_138,90,22.0,87,,,27.53,22.97,60
m_138,100,24.0,87,,,27.53,22.97,60
m_138,110,20.0,87,,,27.53,22.97,60
m_138,120,20.0,87,,,27.53,22.97,57
m_138,1770,32.0,90,,,27.56,23.0,72
m_138,1780,28.0,90,,,27.56,23.0,72
m_138,1790,31.0,91,,,27.56,23.0,72
m_138,1800,32.0,91,,,27.56,23.0,68
m_138,1810,38.0,91,,,27.56,23.0,68
m_138,1820,34.0,91,,,27.56,23.0,68
m_138,1830,32.0,91,,,27.56,23.0,68
m_138,1840,34.0,91,,,27.56,23.0,68
m_138,1850,36.0,91,,,27.56,23.0,68
m_138,1860,30.0,91,,,27.56,23.0,67
m_138,1870,33.0,91,,,27.56,23.0,67
m_138,1880,29.0,89,,,27.56,23.0,67
m_138,1890,30.0,89,,,27.56,23.0,67
m_138,1900,31.0,89,,,27.56,23.0,67
m_138,1910,31.0,90,,,27.56,23.0,67
m_138,1920,31.0,90,,,27.56,23.0,70
m_138,1930,30.0,90,,,27.56,23.0,70
m_138,1940,28.0,88,,,27.56,23.0,70
m_138,1950,28.0,88,,,27.56,23.0,70
m_138,1960,26.0,88,,,27.56,23.0,70
m_138,1970,29.0,89,,,27.56,23.0,70
m_138,1980,30.0,88,,,27.56,23.0,68
m_138,1990,30.0,89,,,27.56,23.0,68
m_138,2000,28.0,89,,,27.56,23.0,68
m_138,2010,27.0,89,,,27.56,23.0,68
m_138,2020,27.0,89,,,27.56,23.0,68
m_138,2030,25.0,89,,,27.56,23.0,68
m_138,2040,26.0,88,,,27.56,23.0,68
m_138,2050,27.0,88,,,27.56,23.0,68
m_138,2060,26.0,88,,,27.56,23.0,68
m_138,2070,29.0,89,,,27.56,23.0,68
m_138,2080,30.0,88,,,27.56,23.0,68
m_138,2090,26.0,88,,,27.56,23.0,68
m_138,2100,28.0,87,,,27.56,23.0,65
m_138,2110,28.0,87,,,27.57,23.0,65
m_138,2120,24.0,87,,,27.57,23.0,65
m_138,2130,24.0,87,,,27.57,23.0,65
m_138,2140,24.0,87,,,27.57,23.0,65
m_138,2150,25.0,87,,,27.57,23.0,65
m_138,2160,23.0,87,,,27.57,23.0,70
m_138,2170,27.0,87,,,27.57,23.0,70
m_138,2180,25.0,87,,,27.57,23.0,70
m_138,2190,24.0,87,,,27.57,23.0,70
m_138,2200,23.0,87,,,27.57,23.0,70
m_138,2210,25.0,87,,,27.57,23.0,70
m_138,2220,23.0,87,,,27.57,23.0,70
m_138,2230,25.0,87,,,27.57,23.0,70
m_138,2240,22.0,86,,,27.57,23.0,70
m_138,2250,25.0,87,,,27.57,23.0,70
m_138,2260,22.0,87,,,27.57,23.0,70
m_138,2270,23.0,87,,,27.57,23.0,70
m_138,2280,21.0,87,,,27.57,23.0,67
m_138,2290,25.0,87,,,27.57,23.01,67
m_138,2300,24.0,87,,,27.57,23.01,67
m_138,2310,24.0,87,,,27.57,23.01,67
m_138,2320,25.0,87,,,27.57,23.01,67
m_138,2330,23.0,87,,,27.57,23.01,67
m_138,2340,20.0,87,,,27.57,23.01,66
m_138,2350,22.0,86,,,27.57,23.01,66
m_138,2360,23.0,87,,,27.57,23.01,66
m_138,2370,25.0,87,,,27.57,23.01,66
m_138,2380,23.0,87,,,27.57,23.01,66
m_138,2390,26.0,87,,,27.57,23.01,66
m_138,2400,27.0,87,,,27.57,23.01,68
m_138,2410,29.0,87,,,27.57,23.01,68
m_138,2420,26.0,87,,,27.57,23.01,68
m_138,2430,25.0,87,,,27.57,23.01,68
m_138,2440,28.0,88,,,27.57,23.01,68
m_138,2450,28.0,88,,,27.57,23.01,68
m_138,2460,26.0,88,,,27.57,23.01,74
m_138,2470,28.0,88,,,27.57,23.01,74
m_138,2480,28.0,88,,,27.57,23.01,74
m_138,2490,27.0,88,,,27.57,23.01,74
m_138,2500,26.0,88,,,27.57,23.01,74
m_138,2510,28.0,89,,,27.57,23.01,74
m_138,2520,26.0,89,,,27.57,23.01,69
m_138,2530,27.0,89,,,27.57,23.01,69
m_138,2540,26.0,89,,,27.57,23.01,69
m_138,2550,25.0,89,,,27.57,23.01,69
m_138,2560,24.0,89,,,27.57,23.01,69
m_138,2570,25.0,89,,,27.57,23.01,69
m_138,2580,28.0,89,,,27.57,23.01,68
m_138,2590,26.0,89,,,27.57,23.01,68
m_138,2600,25.0,89,,,27.57,23.01,68
m_138,2610,26.0,90,,,27.57,23.01,68
m_138,2620,25.0,90,,,27.57,23.01,68
m_138,2630,24.0,90,,,27.57,23.01,68
m_138,2640,27.0,89,,,27.57,23.01,72
