m_9,5350,30.0,86,,,43.41,34.6,8
m_9,5360,32.0,87,,,43.41,34.6,8
m_9,5370,36.0,88,,,43.41,34.6,8
m_9,5380,37.0,89,,,43.41,34.6,8
m_9,5390,34.0,90,,,43.41,34.6,8
m_9,5400,37.0,90,,,43.41,34.6,8
m_9,5410,40.0,89,,,43.41,34.6,8
m_9,5420,36.0,89,,,43.41,34.6,8
m_9,5430,36.0,89,,,43.41,34.6,8
m_9,5440,33.0,88,,,43.41,34.6,8
m_9,5450,35.0,88,,,43.41,34.6,8
m_9,5460,38.0,89,,,43.41,34.6,4
m_9,5470,40.0,89,,,43.42,34.6,4
m_9,5480,37.0,89,,,43.42,34.6,4
m_9,5490,39.0,89,,,43.42,34.6,4
m_9,5500,39.0,90,,,43.42,34.6,4
m_9,5510,38.0,90,,,43.42,34.6,4
m_9,5520,37.0,91,,,43.42,34.6,2
m_9,5530,38.0,91,,,43.42,34.6,2
m_9,5540,35.0,89,,,43.42,34.6,2
m_9,5550,33.0,89,,,43.42,34.6,2
m_9,5560,35.0,90,,,43.42,34.6,2
m_9,5570,38.0,90,,,43.42,34.6,2
m_9,5580,40.0,90,,,43.42,34.6,2
m_9,5590,43.0,91,,,43.42,34.6,2
m_9,5600,41.0,91,,,43.42,34.6,2
m_9,5610,42.0,91,,,43.42,34.6,2
m_9,5620,42.0,91,,,43.42,34.61,2
m_9,5630,40.0,90,,,43.42,34.61,2
m_9,5640,38.0,91,,,43.42,34.61,2
m_9,5650,38.0,91,,,43.42,34.61,2
m_9,5660,38.0,91,,,43.42,34.61,2
m_9,5670,41.0,90,,,43.42,34.61,2
m_9,5680,36.0,89,,,43.42,34.61,2
m_9,5690,36.0,89,,,43.42,34.61,2
m_9,5700,35.0,88,,,43.42,34.61,2
m_9,5710,39.0,89,,,43.42,34.61,2
m_9,5720,40.0,88,,,43.42,34.61,2
m_9,5730,35.0,87,,,43.42,34.61,2
m_9,5740,30.0,87,,,43.42,34.61,2
m_9,5750,29.0,87,,,43.42,34.61,2
m_9,5760,29.0,87,,,43.42,34.61,2
m_9,5770,31.0,87,,,43.42,34.61,2
m_9,5780,29.0,87,,,43.42,34.61,2
m_9,5790,31.0,87,,,43.42,34.61,2
m_9,5800,29.0,87,,,43.42,34.61,2
m_9,5810,27.0,87,,,43.42,34.61,2
m_9,5820,27.0,87,,,43.42,34.61,5
m_9,5830,28.0,87,,,43.42,34.61,5
m_9,5840,27.0,87,,,43.42,34.61,5
m_9,5850,29.0,87,,,43.42,34.61,5
m_9,5860,30.0,87,,,43.42,34.61,5
m_9,5870,35.0,88,,,43.42,34.61,5
m_9,5880,34.0,87,,,43.42,34.61,3
m_9,5890,41.0,88,,,43.42,34.61,3
m_9,5900,70.0,89,,,43.42,34.61,3
m_9,5910,69.0,89,,,43.42,34.61,3
m_9,5920,65.0,88,,,43.42,34.61,3
m_9,5930,67.0,88,,,43.42,34.61,3
m_9,5940,67.0,88,,,43.42,34.61,5
m_9,5950,67.0,88,,,43.42,34.61,5
m_9,5960,51.0,88,,,43.42,34.61,5
m_9,5970,34.0,87,,,43.43,34.61,5
m_9,5980,26.0,86,,,43.43,34.61,5
m_9,5990,28.0,87,,,43.43,34.61,5
m_9,6000,26.0,87,,,43.43,34.61,3
m_9,6010,29.0,87,,,43.43,34.61,3
m_9,6020,27.0,86,,,43.43,34.61,3
m_9,6030,28.0,86,,,43.43,34.61,3
m_9,6040,27.0,86,,,43.43,34.61,3
m_9,6050,24.0,86,,,43.43,34.61,3
m_9,6060,25.0,86,,,43.43,34.61,2
m_9,6070,29.0,86,,,43.43,34.61,2
m_9,6080,27.0,86,,,43.43,34.61,2
m_9,6090,27.0,86,,,43.43,34.61,2
m_9,6100,25.0,86,,,43.43,34.61,2
m_9,6110,21.0,86,,,43.43,34.61,2
m_9,6120,22.0,85,,,43.43,34.61,2
m_9,6130,23.0,85,,,43.43,34.61,2
m_9,6140,21.0,85,,,43.43,34.61,2
m_9,6150,20.0,86,,,43.43,34.61,2
m_9,6160,25.0,86,,,43.43,34.61,2
m_9,6170,26.0,86,,,43.43,34.61,2
m_9,6180,22.0,85,,,43.43,34.61,2
m_9,6190,22.0,84,,,43.43,34.61,2
m_9,6200,21.0,85,,,43.43,34.61,2
m_9,6210,22.0,85,,,43.43,34.61,2
m_9,6220,23.0,84,,,43.43,34.61,2
m_9,6230,28.0,85,,,43.43,34.61,2
m_9,6240,31.0,86,,,43.43,34.61,3
m_9,6250,38.0,87,,,43.43,34.61,3
m_9,6260,39.0,86,,,43.43,34.61,3
m_9,6270,38.0,87,,,43.43,34.61,3
m_9,6280,35.0,86,,,43.43,34.61,3
m_9,6290,31.0,85,,,43.43,34.61,3
m_9,6300,32.0,86,,,43.43,34.61,6
m_9,6310,32.0,85,,,43.43,34.61,6
m_9,6320,30.0,86,,,43.43,34.61,6
m_9,6330,29.0,86,,,43.43,34.61,6
m_9,6340,29.0,86,,,43.43,34.61,6
m_9,6350,29.0,86,,,43.43,34.61,6
m_9,6360,30.0,86,,,43.43,34.61,3
m_9,6370,30.0,86,,,43.43,34.61,3
m_9,6380,28.0,86,,,43.43,34.61,3
m_9,6390,26.0,87,,,43.43,34.61,3
m_9,6400,26.0,86,,,43.43,34.61,3
m_9,6410,27.0,87,,,43.43,34.61,3
m_9,6420,27.0,87,,,43.43,34.61,2
m_9,6430,28.0,86,,,43.43,34.61,2
m_9,6440,26.0,86,,,43.43,34.61,2
m_9,6450,25.0,86,,,43.43,34.61,2
m_9,6460,26.0,87,,,43.43,34.61,2
m_9,6470,27.0,86,,,43.43,34.62,2
m_9,6480,24.0,86,,,43.43,34.62,2
m_9,6490,24.0,87,,,43.43,34.62,2
m_9,6500,20.0,87,,,43.43,34.62,2
m_9,6510,20.0,87,,,43.43,34.62,2
m_9,6520,21.0,87,,,43.43,34.62,2
m_9,6530,21.0,87,,,43.43,34.62,2
m_9,6540,20.0,87,,,43.43,34.62,2
m_9,6550,22.0,87,,,43.43,34.62,2
m_9,6560,23.0,87,,,43.43,34.62,2
m_9,6570,23.0,88,,,43.43,34.62,2
m_9,6580,31.0,88,,,43.43,34.62,2
m_9,6590,27.0,88,,,43.43,34.62,2
m_9,6600,24.0,88,,,43.43,34.62,2
m_9,6610,28.0,88,,,43.44,34.62,2
m_9,6620,25.0,88,,,43.44,34.62,2
m_9,6630,24.0,88,,,43.44,34.62,2
m_9,6640,24.0,88,,,43.44,34.62,2
m_9,6650,26.0,88,,,43.44,34.62,2
m_9,6660,25.0,88,,,43.44,34.62,2
m_9,6670,26.0,86,,,43.44,34.62,2
m_9,6680,26.0,86,,,43.44,34.62,2
m_9,6690,26.0,86,,,43.44,34.62,2
m_9,6700,27.0,87,,,43.44,34.62,2
m_9,6710,25.0,86,,,43.44,34.62,2
m_9,6720,25.0,86,,,43.44,34.62,4
m_9,6730,24.0,85,,,43.44,34.62,4
m_9,6740,24.0,86,,,43.44,34.62,4
m_9,6750,24.0,86,,,43.44,34.62,4
m_9,6760,23.0,85,,,43.44,34.62,4
m_9,6770,23.0,86,,,43.44,34.62,4
m_9,6780,24.0,86,,,43.44,34.62,3
m_9,6790,26.0,86,,,43.44,34.62,3
m_9,6800,24.0,86,,,43.44,34.62,3
m_9,6810,24.0,86,,,43.44,34.62,3
m_9,6820,25.0,86,,,43.44,34.62,3
m_9,6830,25.0,86,,,43.44,34.62,3
m_9,6840,28.0,86,,,43.44,34.62,3
m_9,6850,29.0,86,,,43.44,34.62,3
m_9,6860,27.0,86,,,43.44,34.62,3
m_9,6870,25.0,86,,,43.44,34.62,3
m_9,6880,23.0,86,,,43.44,34.62,3
m_9,6890,23.0,86,,,43.44,34.62,3
m_9,6900,23.0,86,,,43.44,34.62,2
m_9,6910,27.0,87,,,43.44,34.62,2
m_9,6920,23.0,87,,,43.44,34.62,2
m_9,6930,22.0,87,,,43.44,34.62,2
